,unit,carriage,destination,origin,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010
3347,MIO_TKM,TOT,HR,BG,,12.0,18.0,30.0,101.0,,,16.0,,45.0
3348,MIO_TKM,TOT,HR,CY,,0.0,,,,,,,,
3349,MIO_TKM,TOT,HR,CZ,24.0,29.0,27.0,24.0,35.0,26.0,49.0,76.0,32.0,57.0
3350,MIO_TKM,TOT,HR,DE,,12.0,10.0,5.0,5.0,,,14.0,24.0,27.0
3351,MIO_TKM,TOT,HR,DK,,2.0,,,,,,,,
3352,MIO_TKM,TOT,HR,EE,,12.0,,,10.0,26.0,,,,
3353,MIO_TKM,TOT,HR,EL,24.0,,29.0,6.0,20.0,,3.0,8.0,26.0,5.0
3354,MIO_TKM,TOT,HR,ES,,23.0,26.0,50.0,24.0,7.0,,,22.0,22.0
3355,MIO_TKM,TOT,HR,FI,,,,,,,,,,
3356,MIO_TKM,TOT,HR,FR,,,,,,,4.0,9.0,,
3357,MIO_TKM,TOT,HR,HU,120.0,122.0,125.0,138.0,75.0,82.0,51.0,62.0,66.0,61.0
3358,MIO_TKM,TOT,HR,IT,61.0,21.0,61.0,8.0,138.0,21.0,21.0,10.0,27.0,91.0
3359,MIO_TKM,TOT,HR,LT,1.0,55.0,43.0,11.0,18.0,13.0,8.0,24.0,8.0,11.0
3360,MIO_TKM,TOT,HR,LU,,,,,,0.0,,,,
3361,MIO_TKM,TOT,HR,LV,,,,,,16.0,12.0,,,
3362,MIO_TKM,TOT,HR,NL,15.0,17.0,14.0,2.0,,6.0,6.0,7.0,6.0,12.0
3363,MIO_TKM,TOT,HR,NO,,,,,,,,,,
3364,MIO_TKM,TOT,HR,PL,458.0,268.0,371.0,497.0,269.0,233.0,163.0,111.0,214.0,50.0
3365,MIO_TKM,TOT,HR,PT,,,16.0,,,,,,,
3366,MIO_TKM,TOT,HR,RO,46.0,62.0,52.0,24.0,33.0,20.0,4.0,7.0,9.0,
3367,MIO_TKM,TOT,HR,SE,,,22.0,11.0,27.0,8.0,,,,1.0
3368,MIO_TKM,TOT,HR,SI,163.0,127.0,102.0,111.0,98.0,77.0,69.0,78.0,90.0,101.0
3369,MIO_TKM,TOT,HR,SK,30.0,54.0,21.0,21.0,54.0,22.0,11.0,37.0,0.0,16.0
3370,MIO_TKM,TOT,HR,UK,,1.0,24.0,,,,5.0,10.0,1.0,
3371,MIO_TKM,TOT,HU,AT,62.0,55.0,37.0,50.0,43.0,66.0,41.0,56.0,91.0,75.0
3372,MIO_TKM,TOT,HU,BE,3.0,1.0,2.0,0.0,,,2.0,,,6.0
3373,MIO_TKM,TOT,HU,BG,145.0,147.0,108.0,118.0,101.0,67.0,167.0,140.0,168.0,128.0
3374,MIO_TKM,TOT,HU,CH,,,,18.0,17.0,,,,,
3375,MIO_TKM,TOT,HU,CZ,280.0,279.0,373.0,390.0,501.0,467.0,326.0,287.0,355.0,341.0
3376,MIO_TKM,TOT,HU,DE,80.0,87.0,49.0,85.0,45.0,103.0,84.0,86.0,115.0,125.0
3377,MIO_TKM,TOT,HU,DK,,1.0,,,11.0,,,,,
3378,MIO_TKM,TOT,HU,EE,,11.0,2.0,2.0,8.0,2.0,10.0,22.0,,1.0
3379,MIO_TKM,TOT,HU,EL,115.0,64.0,,11.0,16.0,27.0,35.0,23.0,33.0,30.0
3380,MIO_TKM,TOT,HU,ES,195.0,60.0,26.0,62.0,81.0,95.0,114.0,69.0,140.0,151.0
3381,MIO_TKM,TOT,HU,EU15,,,,,,,,,,
3382,MIO_TKM,TOT,HU,FI,,,,,,,,,,
3383,MIO_TKM,TOT,HU,FR,2.0,,,4.0,,5.0,,3.0,,4.0
3384,MIO_TKM,TOT,HU,HR,159.0,175.0,131.0,133.0,107.0,130.0,114.0,78.0,82.0,80.0
3385,MIO_TKM,TOT,HU,IE,,5.0,,,3.0,,,7.0,2.0,
3386,MIO_TKM,TOT,HU,IT,46.0,9.0,31.0,43.0,15.0,4.0,38.0,,142.0,51.0
3387,MIO_TKM,TOT,HU,LI,,,,,,,,,1.0,1.0
3388,MIO_TKM,TOT,HU,LT,112.0,40.0,59.0,101.0,68.0,64.0,69.0,74.0,87.0,77.0
3389,MIO_TKM,TOT,HU,LU,0.0,1.0,0.0,1.0,3.0,,4.0,2.0,,2.0
3390,MIO_TKM,TOT,HU,LV,10.0,10.0,,56.0,29.0,29.0,49.0,27.0,34.0,5.0
3391,MIO_TKM,TOT,HU,NL,12.0,79.0,15.0,15.0,36.0,18.0,30.0,33.0,73.0,77.0
3392,MIO_TKM,TOT,HU,NO,,5.0,,,,6.0,8.0,,,
3393,MIO_TKM,TOT,HU,PL,2114.0,1862.0,1722.0,1393.0,1336.0,1038.0,1364.0,844.0,775.0,896.0
3394,MIO_TKM,TOT,HU,PT,70.0,54.0,,,49.0,,29.0,,,
3395,MIO_TKM,TOT,HU,RO,597.0,492.0,470.0,320.0,303.0,370.0,378.0,382.0,263.0,213.0
3396,MIO_TKM,TOT,HU,SE,,,4.0,6.0,5.0,2.0,,1.0,6.0,1.0
3397,MIO_TKM,TOT,HU,SI,207.0,243.0,178.0,152.0,160.0,131.0,110.0,143.0,138.0,114.0
3398,MIO_TKM,TOT,HU,SK,505.0,533.0,379.0,455.0,346.0,403.0,376.0,461.0,452.0,362.0
3399,MIO_TKM,TOT,HU,UK,4.0,15.0,2.0,,1.0,0.0,9.0,0.0,4.0,12.0
3400,MIO_TKM,TOT,IE,AT,,1.0,4.0,,5.0,4.0,,4.0,,
3401,MIO_TKM,TOT,IE,BE,3.0,11.0,,2.0,9.0,7.0,6.0,6.0,15.0,6.0
3402,MIO_TKM,TOT,IE,CH,,,,,,,,,0.0,1.0
3403,MIO_TKM,TOT,IE,CZ,14.0,,8.0,,11.0,,13.0,8.0,7.0,18.0
3404,MIO_TKM,TOT,IE,DE,,,8.0,,,13.0,10.0,2.0,18.0,37.0
3405,MIO_TKM,TOT,IE,DK,,,,,,,,5.0,,
3406,MIO_TKM,TOT,IE,EE,,,,,,,,,,
3407,MIO_TKM,TOT,IE,EL,,,,,,,,,,
3408,MIO_TKM,TOT,IE,ES,54.0,76.0,63.0,,73.0,27.0,10.0,,,
3409,MIO_TKM,TOT,IE,EU15,,,,,,,,,,
3410,MIO_TKM,TOT,IE,FI,,,,,,,,,,
3411,MIO_TKM,TOT,IE,FR,,7.0,,1.0,,,,3.0,,2.0
3412,MIO_TKM,TOT,IE,HR,,,,,,,2.0,,,
3413,MIO_TKM,TOT,IE,HU,8.0,10.0,10.0,8.0,,14.0,3.0,2.0,18.0,15.0
3414,MIO_TKM,TOT,IE,IT,,,,,,,,,,
3415,MIO_TKM,TOT,IE,LT,49.0,21.0,6.0,32.0,9.0,30.0,22.0,17.0,6.0,
3416,MIO_TKM,TOT,IE,LU,,,,,,2.0,,0.0,,
3417,MIO_TKM,TOT,IE,LV,,,,9.0,,,,9.0,,
3418,MIO_TKM,TOT,IE,NL,72.0,43.0,32.0,40.0,35.0,29.0,37.0,57.0,23.0,26.0
3419,MIO_TKM,TOT,IE,NO,,,,,,,0.0,,,
3420,MIO_TKM,TOT,IE,PL,223.0,312.0,25.0,177.0,285.0,103.0,41.0,101.0,92.0,188.0
3421,MIO_TKM,TOT,IE,PT,,,,,,,,,,3.0
3422,MIO_TKM,TOT,IE,RO,,18.0,,5.0,6.0,,13.0,,,
3423,MIO_TKM,TOT,IE,SE,,,8.0,,,,,,,
3424,MIO_TKM,TOT,IE,SI,,,,12.0,,,,7.0,8.0,7.0
3425,MIO_TKM,TOT,IE,SK,,3.0,,,,,,,,
3426,MIO_TKM,TOT,IE,UK,1008.0,1040.0,783.0,768.0,1081.0,1051.0,980.0,1096.0,1020.0,1027.0
3427,MIO_TKM,TOT,IL,CY,,,,,,0.0,,0.0,0.0,0.0
3428,MIO_TKM,TOT,IL,NL,,,,,,,,,,
3429,MIO_TKM,TOT,IQ,BG,,,,,,,,31.0,,
3430,MIO_TKM,TOT,IQ,NL,,,,,,,,,,
3431,MIO_TKM,TOT,IQ,RO,,,,,,,14.0,3.0,,
3432,MIO_TKM,TOT,IR,DE,,,,,,,,,,
3433,MIO_TKM,TOT,IR,HU,,,,,,,,,,
3434,MIO_TKM,TOT,IR,NL,,,,,,,,,,
3435,MIO_TKM,TOT,IS,BE,,,2.0,,,,,,,
3436,MIO_TKM,TOT,IS,DE,,,,,,,,,,
3437,MIO_TKM,TOT,IS,EL,,,,,,,,,,
3438,MIO_TKM,TOT,IS,NL,,,,,,,,,,
3439,MIO_TKM,TOT,IS,RO,,,,,,,,,,
3440,MIO_TKM,TOT,IS,SE,,,,,,,,,,
3441,MIO_TKM,TOT,IT,AT,993.0,983.0,983.0,1031.0,1012.0,1045.0,982.0,1240.0,1635.0,1735.0
3442,MIO_TKM,TOT,IT,BE,153.0,131.0,42.0,84.0,107.0,119.0,160.0,150.0,249.0,340.0
3443,MIO_TKM,TOT,IT,BG,414.0,540.0,525.0,583.0,1103.0,574.0,812.0,624.0,904.0,649.0
3444,MIO_TKM,TOT,IT,CH,48.0,70.0,44.0,85.0,31.0,72.0,133.0,160.0,253.0,299.0
3445,MIO_TKM,TOT,IT,CY,0.0,0.0,0.0,,0.0,0.0,,,,0.0
3446,MIO_TKM,TOT,IT,CZ,492.0,767.0,738.0,1166.0,1212.0,1228.0,1056.0,1087.0,1221.0,1336.0
3447,MIO_TKM,TOT,IT,DE,1663.0,1723.0,1876.0,1863.0,2406.0,2256.0,2196.0,2859.0,3045.0,3324.0
3448,MIO_TKM,TOT,IT,DK,56.0,27.0,75.0,79.0,49.0,20.0,40.0,85.0,112.0,104.0
3449,MIO_TKM,TOT,IT,EE,41.0,129.0,104.0,97.0,220.0,172.0,101.0,109.0,131.0,146.0
3450,MIO_TKM,TOT,IT,EL,892.0,1318.0,1124.0,311.0,350.0,299.0,264.0,356.0,289.0,404.0
3451,MIO_TKM,TOT,IT,ES,3729.0,4211.0,3905.0,3647.0,3853.0,3751.0,3289.0,3948.0,3274.0,4117.0
3452,MIO_TKM,TOT,IT,EU15,,,,,,,,,,
3453,MIO_TKM,TOT,IT,FI,,,,,,16.0,70.0,41.0,,3.0
3454,MIO_TKM,TOT,IT,FR,996.0,1269.0,1356.0,1285.0,1417.0,1549.0,1786.0,1747.0,2063.0,2147.0
3455,MIO_TKM,TOT,IT,HR,1030.0,960.0,874.0,901.0,662.0,573.0,451.0,363.0,436.0,468.0
3456,MIO_TKM,TOT,IT,HU,1511.0,1491.0,1766.0,1719.0,1202.0,1174.0,1300.0,1302.0,1433.0,1476.0
3457,MIO_TKM,TOT,IT,IE,38.0,64.0,76.0,44.0,62.0,72.0,50.0,58.0,60.0,117.0
3458,MIO_TKM,TOT,IT,LI,,,,,,,0.0,1.0,2.0,1.0
3459,MIO_TKM,TOT,IT,LT,1216.0,799.0,685.0,457.0,466.0,631.0,716.0,522.0,609.0,423.0
3460,MIO_TKM,TOT,IT,LU,27.0,40.0,24.0,32.0,37.0,45.0,55.0,70.0,35.0,57.0
3461,MIO_TKM,TOT,IT,LV,216.0,376.0,317.0,328.0,351.0,413.0,236.0,355.0,326.0,333.0
3462,MIO_TKM,TOT,IT,NL,394.0,335.0,485.0,489.0,450.0,624.0,498.0,668.0,952.0,878.0
3463,MIO_TKM,TOT,IT,NO,6.0,17.0,9.0,8.0,37.0,4.0,12.0,7.0,30.0,88.0
3464,MIO_TKM,TOT,IT,PL,6133.0,5515.0,5816.0,4713.0,4480.0,4805.0,4067.0,3681.0,3417.0,3148.0
3465,MIO_TKM,TOT,IT,PT,379.0,391.0,530.0,590.0,548.0,916.0,836.0,515.0,866.0,865.0
3466,MIO_TKM,TOT,IT,RO,1960.0,1502.0,1461.0,1060.0,1138.0,960.0,1109.0,1395.0,1081.0,1174.0
3467,MIO_TKM,TOT,IT,SE,20.0,32.0,45.0,19.0,57.0,31.0,35.0,50.0,89.0,87.0
3468,MIO_TKM,TOT,IT,SI,1325.0,1518.0,1341.0,1100.0,1035.0,959.0,872.0,915.0,791.0,851.0
3469,MIO_TKM,TOT,IT,SK,799.0,968.0,971.0,1004.0,880.0,719.0,643.0,805.0,955.0,1205.0
3470,MIO_TKM,TOT,IT,UK,172.0,277.0,309.0,252.0,206.0,345.0,320.0,281.0,306.0,382.0
3471,MIO_TKM,TOT,JO,BG,,,,,,,,,,5.0
3472,MIO_TKM,TOT,KG,DE,0.0,,,,,,,,,12.0
3473,MIO_TKM,TOT,KG,LT,,,37.0,,13.0,7.0,,,15.0,
3474,MIO_TKM,TOT,KG,NL,,,,,,,,,,
3475,MIO_TKM,TOT,KG,SI,,,,22.0,,,,,,
3476,MIO_TKM,TOT,KZ,CZ,,,,,5.0,10.0,11.0,12.0,50.0,
3477,MIO_TKM,TOT,KZ,DE,,,,5.0,12.0,5.0,2.0,30.0,35.0,
3478,MIO_TKM,TOT,KZ,EE,,,,,,8.0,,,7.0,
3479,MIO_TKM,TOT,KZ,FI,,,,,,,,,,
3480,MIO_TKM,TOT,KZ,IT,,,,,,,,,,
3481,MIO_TKM,TOT,KZ,LT,167.0,141.0,80.0,161.0,161.0,227.0,151.0,97.0,133.0,72.0
3482,MIO_TKM,TOT,KZ,LV,87.0,30.0,14.0,30.0,214.0,109.0,66.0,70.0,72.0,23.0
3483,MIO_TKM,TOT,KZ,NL,,,,,,,,,,
3484,MIO_TKM,TOT,KZ,PL,108.0,,235.0,49.0,104.0,173.0,,60.0,57.0,202.0
3485,MIO_TKM,TOT,KZ,RO,,,,4.0,11.0,,,15.0,,
3486,MIO_TKM,TOT,KZ,SI,,,,,,21.0,44.0,,,13.0
3487,MIO_TKM,TOT,LB,FR,,,,,,,,,,
3488,MIO_TKM,TOT,LI,AT,9.0,8.0,5.0,4.0,7.0,8.0,7.0,13.0,15.0,13.0
3489,MIO_TKM,TOT,LI,BE,,,,,,,,,,2.0
3490,MIO_TKM,TOT,LI,CH,21.0,11.0,16.0,16.0,18.0,27.0,18.0,15.0,21.0,27.0
3491,MIO_TKM,TOT,LI,CZ,,,,,,,,,,
3492,MIO_TKM,TOT,LI,DE,17.0,51.0,49.0,13.0,6.0,17.0,17.0,19.0,21.0,12.0
3493,MIO_TKM,TOT,LI,EE,,,,,,2.0,,,1.0,
3494,MIO_TKM,TOT,LI,ES,29.0,,,,,14.0,,,,
3495,MIO_TKM,TOT,LI,FR,,,,,,,,,2.0,
3496,MIO_TKM,TOT,LI,HR,,5.0,6.0,3.0,,5.0,,,1.0,
3497,MIO_TKM,TOT,LI,HU,3.0,,,,2.0,4.0,,,0.0,
3498,MIO_TKM,TOT,LI,IT,,1.0,1.0,,,7.0,,,,
3499,MIO_TKM,TOT,LI,NL,8.0,8.0,4.0,2.0,9.0,16.0,,4.0,,3.0
3500,MIO_TKM,TOT,LI,NO,,,,,,,,,,
3501,MIO_TKM,TOT,LI,PL,,15.0,3.0,,,4.0,2.0,,0.0,
3502,MIO_TKM,TOT,LI,SI,5.0,,,3.0,0.0,,,,,
3503,MIO_TKM,TOT,LI,SK,,,,,,,22.0,,,
3504,MIO_TKM,TOT,LT,AT,,,,,,,,,,
3505,MIO_TKM,TOT,LT,BE,,,,,,,,,,
3506,MIO_TKM,TOT,LT,BG,12.0,,37.0,32.0,39.0,,26.0,29.0,,26.0
3507,MIO_TKM,TOT,LT,CY,0.0,,,,,,,,,
3508,MIO_TKM,TOT,LT,CZ,4.0,4.0,14.0,,15.0,10.0,28.0,10.0,37.0,17.0
3509,MIO_TKM,TOT,LT,DE,8.0,5.0,10.0,27.0,4.0,0.0,7.0,26.0,12.0,21.0
3510,MIO_TKM,TOT,LT,DK,,,,,,,,,,
3511,MIO_TKM,TOT,LT,EE,34.0,70.0,86.0,129.0,92.0,54.0,66.0,76.0,52.0,65.0
3512,MIO_TKM,TOT,LT,EL,,,,15.0,45.0,19.0,,,,
3513,MIO_TKM,TOT,LT,ES,4.0,,,,,,,,,
3514,MIO_TKM,TOT,LT,FI,,,,,,,,25.0,,9.0
3515,MIO_TKM,TOT,LT,FR,,5.0,,,,,,,,
3516,MIO_TKM,TOT,LT,HR,11.0,1.0,,,,,,6.0,7.0,
3517,MIO_TKM,TOT,LT,HU,4.0,6.0,2.0,10.0,8.0,7.0,4.0,,,2.0
3518,MIO_TKM,TOT,LT,IE,,,,11.0,,,20.0,,,
3519,MIO_TKM,TOT,LT,IT,,,,,,,,,,
3520,MIO_TKM,TOT,LT,LV,191.0,196.0,224.0,168.0,186.0,184.0,156.0,172.0,172.0,140.0
3521,MIO_TKM,TOT,LT,NL,14.0,9.0,16.0,29.0,13.0,7.0,23.0,,1.0,
3522,MIO_TKM,TOT,LT,NO,,,,21.0,19.0,0.0,,,,
3523,MIO_TKM,TOT,LT,PL,1328.0,973.0,1174.0,1218.0,1191.0,754.0,1157.0,976.0,736.0,636.0
3524,MIO_TKM,TOT,LT,PT,,5.0,,,,20.0,,,,
3525,MIO_TKM,TOT,LT,RO,32.0,,3.0,6.0,4.0,5.0,4.0,,,
3526,MIO_TKM,TOT,LT,SE,,,,,,,,1.0,,
3527,MIO_TKM,TOT,LT,SI,8.0,2.0,,8.0,,1.0,6.0,11.0,2.0,7.0
3528,MIO_TKM,TOT,LT,SK,,12.0,,,,0.0,9.0,18.0,4.0,10.0
3529,MIO_TKM,TOT,LT,UK,3.0,,4.0,,,2.0,,,,
3530,MIO_TKM,TOT,LU,AT,1.0,,,2.0,16.0,3.0,9.0,7.0,6.0,3.0
3531,MIO_TKM,TOT,LU,BE,231.0,195.0,358.0,179.0,169.0,187.0,183.0,172.0,205.0,209.0
3532,MIO_TKM,TOT,LU,BG,,,10.0,,32.0,,,,,36.0
3533,MIO_TKM,TOT,LU,CH,0.0,,3.0,11.0,,0.0,6.0,7.0,,13.0
3534,MIO_TKM,TOT,LU,CZ,0.0,7.0,11.0,15.0,12.0,22.0,25.0,15.0,51.0,22.0
3535,MIO_TKM,TOT,LU,DE,551.0,591.0,668.0,609.0,566.0,567.0,495.0,580.0,581.0,545.0
3536,MIO_TKM,TOT,LU,DK,,8.0,1.0,4.0,8.0,0.0,,2.0,,1.0
3537,MIO_TKM,TOT,LU,EE,,,,,,,,,,
3538,MIO_TKM,TOT,LU,EL,,,,,,,,,,
3539,MIO_TKM,TOT,LU,ES,11.0,66.0,24.0,38.0,73.0,25.0,44.0,57.0,47.0,55.0
3540,MIO_TKM,TOT,LU,EU15,,,,,,,,,,
3541,MIO_TKM,TOT,LU,FI,,,,,,8.0,,,,
3542,MIO_TKM,TOT,LU,FR,260.0,174.0,146.0,190.0,205.0,204.0,209.0,129.0,213.0,208.0
3543,MIO_TKM,TOT,LU,HR,14.0,6.0,10.0,1.0,,8.0,,2.0,,
3544,MIO_TKM,TOT,LU,HU,28.0,29.0,34.0,23.0,36.0,28.0,26.0,31.0,14.0,26.0
3545,MIO_TKM,TOT,LU,IE,10.0,0.0,1.0,,1.0,,,5.0,,22.0
3546,MIO_TKM,TOT,LU,IT,46.0,34.0,7.0,61.0,16.0,19.0,13.0,49.0,,49.0
3547,MIO_TKM,TOT,LU,LI,,,,,,,,,,
3548,MIO_TKM,TOT,LU,LT,,,,6.0,,,11.0,,,
3549,MIO_TKM,TOT,LU,LU,,,,,,,,,,
3550,MIO_TKM,TOT,LU,LV,27.0,18.0,9.0,9.0,,24.0,6.0,,,
3551,MIO_TKM,TOT,LU,NL,107.0,96.0,77.0,115.0,90.0,95.0,113.0,107.0,114.0,104.0
3552,MIO_TKM,TOT,LU,NO,5.0,,,,,,2.0,,,
3553,MIO_TKM,TOT,LU,PL,140.0,129.0,217.0,210.0,84.0,152.0,74.0,110.0,171.0,83.0
3554,MIO_TKM,TOT,LU,PT,38.0,41.0,20.0,31.0,15.0,78.0,44.0,53.0,,
3555,MIO_TKM,TOT,LU,RO,,8.0,10.0,9.0,15.0,7.0,28.0,8.0,38.0,
3556,MIO_TKM,TOT,LU,SE,77.0,159.0,69.0,55.0,48.0,6.0,,,,
3557,MIO_TKM,TOT,LU,SI,,6.0,,5.0,3.0,4.0,5.0,6.0,10.0,7.0
3558,MIO_TKM,TOT,LU,SK,24.0,86.0,18.0,29.0,,,15.0,,,4.0
3559,MIO_TKM,TOT,LU,UK,20.0,14.0,5.0,7.0,34.0,37.0,40.0,36.0,40.0,26.0
3560,MIO_TKM,TOT,LV,AT,,,,,,,,,,
3561,MIO_TKM,TOT,LV,BE,,,,,,,,2.0,,
3562,MIO_TKM,TOT,LV,BG,,,,,,,,,,
3563,MIO_TKM,TOT,LV,CH,,,,,,,,,,
3564,MIO_TKM,TOT,LV,CY,0.0,,,,,,,,,
3565,MIO_TKM,TOT,LV,CZ,,28.0,15.0,21.0,4.0,45.0,22.0,14.0,6.0,
3566,MIO_TKM,TOT,LV,DE,,,,1.0,11.0,3.0,,,22.0,
3567,MIO_TKM,TOT,LV,DK,,,,,5.0,,4.0,6.0,,
3568,MIO_TKM,TOT,LV,EE,112.0,125.0,88.0,103.0,65.0,82.0,105.0,69.0,93.0,59.0
3569,MIO_TKM,TOT,LV,EL,,,,,,,,,,
3570,MIO_TKM,TOT,LV,FI,17.0,0.0,,,,,,7.0,,
3571,MIO_TKM,TOT,LV,FR,,,,,,,,,,
3572,MIO_TKM,TOT,LV,HR,,26.0,,,,2.0,2.0,,,
3573,MIO_TKM,TOT,LV,HU,14.0,,5.0,6.0,2.0,9.0,12.0,10.0,3.0,
3574,MIO_TKM,TOT,LV,IT,,,,15.0,,,,,,
3575,MIO_TKM,TOT,LV,LT,440.0,445.0,344.0,360.0,400.0,295.0,299.0,193.0,185.0,189.0
3576,MIO_TKM,TOT,LV,LU,1.0,,,,,,,,,
3577,MIO_TKM,TOT,LV,NL,,,2.0,,,,14.0,,1.0,
3578,MIO_TKM,TOT,LV,NO,,,,,,,,,5.0,
3579,MIO_TKM,TOT,LV,PL,339.0,454.0,511.0,438.0,310.0,317.0,386.0,249.0,184.0,234.0
3580,MIO_TKM,TOT,LV,RO,,,,,2.0,,,,,
3581,MIO_TKM,TOT,LV,SE,,,,1.0,,,,0.0,2.0,
3582,MIO_TKM,TOT,LV,SI,13.0,,,,,,,7.0,,2.0
3583,MIO_TKM,TOT,LV,SK,0.0,,,,,1.0,26.0,,39.0,
3584,MIO_TKM,TOT,LV,UK,,,2.0,,,,,,,
3585,MIO_TKM,TOT,MA,BE,,,,,,,,,,
3586,MIO_TKM,TOT,MA,ES,95.0,125.0,105.0,121.0,135.0,98.0,125.0,39.0,24.0,109.0
3587,MIO_TKM,TOT,MA,FR,7.0,0.0,,3.0,,4.0,23.0,13.0,33.0,
3588,MIO_TKM,TOT,MA,HU,,,,,,1.0,1.0,,,
3589,MIO_TKM,TOT,MA,IT,,,,,,,,,,
3590,MIO_TKM,TOT,MA,NL,,,,,,,,,,
3591,MIO_TKM,TOT,MA,PL,,,,,,,,,,
3592,MIO_TKM,TOT,MA,PT,,,,8.0,8.0,19.0,19.0,6.0,18.0,41.0
3593,MIO_TKM,TOT,MA,UK,,,,,,,,,,
3594,MIO_TKM,TOT,MC,DE,,,,2.0,5.0,,,,,
3595,MIO_TKM,TOT,MC,ES,,,,,,2.0,,,,
3596,MIO_TKM,TOT,MC,HU,,,,,,1.0,,,,
3597,MIO_TKM,TOT,MC,IT,21.0,0.0,6.0,2.0,19.0,33.0,0.0,0.0,,
3598,MIO_TKM,TOT,MC,NL,,,,,0.0,,,,,
3599,MIO_TKM,TOT,MC,PT,,,,0.0,13.0,,,,,
3600,MIO_TKM,TOT,MC,UK,2.0,6.0,,0.0,3.0,3.0,2.0,,,
3601,MIO_TKM,TOT,MD,AT,,,,,,,,,,
3602,MIO_TKM,TOT,MD,BG,,2.0,,,,,13.0,14.0,5.0,
3603,MIO_TKM,TOT,MD,CZ,,,,,,,17.0,,,
3604,MIO_TKM,TOT,MD,DE,,,11.0,,,,,,,
3605,MIO_TKM,TOT,MD,EL,,,,,6.0,,,,,
3606,MIO_TKM,TOT,MD,ES,,,,,,,,34.0,,
3607,MIO_TKM,TOT,MD,FI,,14.0,,1.0,,,,,,
3608,MIO_TKM,TOT,MD,HU,1.0,,2.0,2.0,,1.0,3.0,4.0,6.0,9.0
3609,MIO_TKM,TOT,MD,IT,,,,,,,12.0,,,
3610,MIO_TKM,TOT,MD,LT,,,,,,,,,,
3611,MIO_TKM,TOT,MD,LV,,,,,,,,,,
3612,MIO_TKM,TOT,MD,NL,,3.0,6.0,,1.0,,,,,
3613,MIO_TKM,TOT,MD,NO,,,,,,,,,,
3614,MIO_TKM,TOT,MD,PL,,,,49.0,,9.0,,13.0,,
3615,MIO_TKM,TOT,MD,RO,45.0,43.0,33.0,61.0,56.0,47.0,46.0,43.0,30.0,5.0
3616,MIO_TKM,TOT,MD,SI,,2.0,6.0,,,,1.0,,6.0,
3617,MIO_TKM,TOT,MD,SK,,,,,,,,,,
3618,MIO_TKM,TOT,ME,AT,,,,,,,,2.0,,
3619,MIO_TKM,TOT,ME,BE,,,,,,,1.0,,,
3620,MIO_TKM,TOT,ME,BG,,,12.0,,,7.0,,,6.0,
3621,MIO_TKM,TOT,ME,CZ,,,,,,,,7.0,11.0,
3622,MIO_TKM,TOT,ME,HR,38.0,27.0,38.0,44.0,27.0,23.0,27.0,24.0,25.0,19.0
3623,MIO_TKM,TOT,ME,HU,,2.0,,0.0,0.0,7.0,,2.0,4.0,
3624,MIO_TKM,TOT,ME,IT,,,1.0,,,,,,,
3625,MIO_TKM,TOT,ME,PL,,,,,,,,,,
3626,MIO_TKM,TOT,ME,RO,,,3.0,,,,,,,
3627,MIO_TKM,TOT,ME,SI,11.0,1.0,,3.0,7.0,7.0,4.0,9.0,11.0,15.0
3628,MIO_TKM,TOT,ME,SK,,,,,,,,,1.0,
3629,MIO_TKM,TOT,MK,AT,,,,,,,4.0,,,
3630,MIO_TKM,TOT,MK,BG,72.0,109.0,39.0,98.0,144.0,81.0,178.0,59.0,147.0,52.0
3631,MIO_TKM,TOT,MK,CY,,,,,,,,,,
3632,MIO_TKM,TOT,MK,CZ,,,,,6.0,16.0,,,5.0,2.0
3633,MIO_TKM,TOT,MK,DE,,11.0,,,,,4.0,,,
3634,MIO_TKM,TOT,MK,DK,,,,,,,,,,
3635,MIO_TKM,TOT,MK,EL,11.0,45.0,3.0,5.0,,,,18.0,10.0,
3636,MIO_TKM,TOT,MK,ES,,,,,,,,,,
3637,MIO_TKM,TOT,MK,FI,,,,,,,,,,
3638,MIO_TKM,TOT,MK,FR,,,,,,,,,,
3639,MIO_TKM,TOT,MK,HR,,2.0,,,,6.0,4.0,8.0,2.0,4.0
3640,MIO_TKM,TOT,MK,HU,2.0,4.0,4.0,2.0,2.0,5.0,8.0,3.0,3.0,1.0
3641,MIO_TKM,TOT,MK,IT,,,,,,,,,,
3642,MIO_TKM,TOT,MK,LU,,,,,,,,,,1.0
3643,MIO_TKM,TOT,MK,NL,,,,,,,,,,
3644,MIO_TKM,TOT,MK,NO,,,,,,,,,,
3645,MIO_TKM,TOT,MK,PL,,,,,,,,9.0,,
3646,MIO_TKM,TOT,MK,PT,,12.0,,,,,,,,
3647,MIO_TKM,TOT,MK,RO,2.0,4.0,,15.0,5.0,,2.0,10.0,,2.0
3648,MIO_TKM,TOT,MK,SE,,,,,,,,,,
3649,MIO_TKM,TOT,MK,SI,3.0,1.0,,,3.0,,,4.0,3.0,2.0
3650,MIO_TKM,TOT,MK,UK,,,,,,,,,,
3651,MIO_TKM,TOT,MN,PL,352.0,,,,,,,,,
3652,MIO_TKM,TOT,MT,DE,,,,,12.0,,,,,
3653,MIO_TKM,TOT,MT,FR,,,,,15.0,,,,,
3654,MIO_TKM,TOT,MT,IT,2.0,4.0,,,,,,,,
3655,MIO_TKM,TOT,MT,NL,,,,,,,,,,
