,unit,carriage,c_unload,geo,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988,1987,1986,1985,1984,1983,1982
1264,MIO_TKM,HIRE,RU,DK,4.0,,,,,,,8.0,,4.0,,,,,,,,8.0,10.0,12.0,6.0,19.0,16.0,7.0,,,,,,,,,,,,,,
1265,MIO_TKM,HIRE,RU,EE,162.0,204.0,313.0,383.0,356.0,492.0,559.0,492.0,544.0,483.0,276.0,538.0,549.0,428.0,451.0,469.0,336.0,,,,,,,,,,,,,,,,,,,,,
1266,MIO_TKM,HIRE,RU,EL,276.0,39.0,141.0,29.0,80.0,82.0,114.0,91.0,96.0,54.0,8.0,40.0,44.0,7.0,7.0,,,,,,,59.0,104.0,0.0,,,,,,,,,,,,,,
1267,MIO_TKM,HIRE,RU,ES,36.0,,39.0,,,35.0,17.0,137.0,17.0,13.0,22.0,80.0,32.0,33.0,,,,29.0,,,,,,,,,,,,,,,,,,,,
1268,MIO_TKM,HIRE,RU,FI,20.0,32.0,27.0,19.0,38.0,105.0,416.0,174.0,238.0,414.0,513.0,452.0,462.0,364.0,303.0,457.0,405.0,401.0,286.0,284.0,287.0,0.0,0.0,0.0,,,,,,,,,,,,,,
1269,MIO_TKM,HIRE,RU,FR,,,,,,,,,,5.0,,5.0,,,,,12.0,,,4.0,,53.0,0.0,122.0,,,,,,,,,,,,,,
1270,MIO_TKM,HIRE,RU,HR,19.0,,,21.0,17.0,39.0,16.0,40.0,37.0,,21.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1271,MIO_TKM,HIRE,RU,HU,33.0,41.0,59.0,40.0,56.0,153.0,176.0,212.0,135.0,111.0,88.0,183.0,119.0,101.0,111.0,72.0,52.0,112.0,130.0,,,,,,,,,,,,,,,,,,,
1272,MIO_TKM,HIRE,RU,IE,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,
1273,MIO_TKM,HIRE,RU,IT,,,,,,,,,,,,9.0,8.0,,,27.0,9.0,4.0,44.0,27.0,36.0,,,,,,,,,,,,,,,,,
1274,MIO_TKM,HIRE,RU,LT,686.0,666.0,885.0,585.0,660.0,1729.0,1696.0,1773.0,1550.0,1430.0,1029.0,1347.0,1230.0,911.0,866.0,639.0,562.0,,,,,,,,,,,,,,,,,,,,,
1275,MIO_TKM,HIRE,RU,LV,670.0,624.0,753.0,681.0,681.0,958.0,1168.0,1055.0,954.0,699.0,503.0,888.0,877.0,865.0,551.0,516.0,416.0,381.0,,,,,,,,,,,,,,,,,,,,
1276,MIO_TKM,HIRE,RU,NL,14.0,20.0,18.0,4.0,6.0,44.0,27.0,63.0,33.0,23.0,33.0,36.0,39.0,32.0,57.0,13.0,7.0,18.0,24.0,29.0,70.0,0.0,0.0,0.0,,,,,,,,,,,,,,
1277,MIO_TKM,HIRE,RU,NO,,,,,,,,,9.0,18.0,28.0,,,,,,,2.0,4.0,21.0,23.0,0.0,0.0,,,,,,,,,,,,,,,
1278,MIO_TKM,HIRE,RU,PL,2374.0,2606.0,2490.0,2167.0,2348.0,4189.0,4401.0,4037.0,2929.0,3606.0,2216.0,2575.0,2112.0,1592.0,1484.0,1513.0,,,,,,,,,,,,,,,,,,,,,,
1279,MIO_TKM,HIRE,RU,RO,69.0,96.0,103.0,61.0,34.0,45.0,55.0,27.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1280,MIO_TKM,HIRE,RU,SE,,,,,,,,,,,13.0,5.0,,,,,5.0,3.0,,,6.0,13.0,17.0,18.0,8.0,,,,,,,,,,,,,
1281,MIO_TKM,HIRE,RU,SI,164.0,113.0,71.0,116.0,225.0,176.0,353.0,300.0,251.0,196.0,54.0,240.0,269.0,159.0,164.0,112.0,91.0,67.0,120.0,,,,,,,,,,,,,,,,,,,
1282,MIO_TKM,HIRE,RU,SK,102.0,49.0,47.0,84.0,89.0,205.0,252.0,95.0,129.0,116.0,35.0,207.0,216.0,92.0,116.0,24.0,61.0,,,,,,,,,,,,,,,,,,,,,
1283,MIO_TKM,HIRE,RU,UK,,,32.0,,,,8.0,6.0,,,,,,,,,5.0,,,,17.0,,,,,,,,,,,,,,,,,
1284,MIO_TKM,HIRE,SE,AT,45.0,45.0,64.0,53.0,51.0,57.0,86.0,66.0,77.0,94.0,118.0,126.0,177.0,134.0,163.0,228.0,182.0,197.0,199.0,162.0,141.0,1.0,4.0,6.0,14.0,,,,,,,,,,,,,
1285,MIO_TKM,HIRE,SE,BE,,2.0,11.0,5.0,1.0,0.0,14.0,9.0,,,3.0,8.0,5.0,5.0,11.0,13.0,22.0,32.0,21.0,43.0,15.0,39.0,63.0,29.0,,,,,,,,,,,,,,
1286,MIO_TKM,HIRE,SE,BG,107.0,138.0,32.0,,,159.0,38.0,,19.0,12.0,,,56.0,,,,,,,,,,,,,,,,,,,,,,,,,
1287,MIO_TKM,HIRE,SE,CH,,,,,,,,,,,,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1288,MIO_TKM,HIRE,SE,CY,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
1289,MIO_TKM,HIRE,SE,CZ,73.0,85.0,114.0,163.0,166.0,192.0,253.0,257.0,222.0,264.0,245.0,197.0,168.0,228.0,216.0,476.0,199.0,214.0,119.0,126.0,,,,,,,,,,,,,,,,,,
1290,MIO_TKM,HIRE,SE,DE,270.0,306.0,329.0,385.0,434.0,548.0,597.0,596.0,642.0,641.0,608.0,1083.0,834.0,893.0,745.0,920.0,840.0,670.0,759.0,666.0,377.0,429.0,327.0,265.0,335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1291,MIO_TKM,HIRE,SE,DK,643.0,651.0,544.0,512.0,375.0,520.0,499.0,610.0,531.0,627.0,760.0,1165.0,1039.0,943.0,1266.0,945.0,911.0,787.0,801.0,844.0,826.0,572.0,605.0,654.0,620.0,594.0,437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1292,MIO_TKM,HIRE,SE,EE,88.0,73.0,148.0,80.0,66.0,43.0,42.0,52.0,54.0,55.0,51.0,77.0,116.0,62.0,82.0,32.0,57.0,,,,,,,,,,,,,,,,,,,,,
1293,MIO_TKM,HIRE,SE,EL,72.0,,65.0,12.0,10.0,,8.0,,11.0,,,,,,,8.0,9.0,,,,,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1294,MIO_TKM,HIRE,SE,ES,366.0,313.0,417.0,375.0,485.0,385.0,491.0,550.0,260.0,187.0,219.0,229.0,553.0,417.0,459.0,436.0,558.0,539.0,246.0,348.0,235.0,101.0,152.0,127.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
1295,MIO_TKM,HIRE,SE,EU15,,,,,,,,,,,,,,,,,,,,,,,,,,,766.0,373.0,,,,,,,,,,
1296,MIO_TKM,HIRE,SE,FI,692.0,845.0,483.0,660.0,706.0,859.0,736.0,1007.0,723.0,1224.0,974.0,771.0,1081.0,1137.0,970.0,1216.0,1018.0,835.0,903.0,989.0,952.0,889.0,733.0,675.0,,,,,,,,,,,,,,
1297,MIO_TKM,HIRE,SE,FR,,,3.0,7.0,,3.0,,15.0,,11.0,4.0,,21.0,10.0,33.0,35.0,41.0,51.0,93.0,72.0,108.0,240.0,228.0,157.0,153.0,136.0,133.0,200.0,132.0,243.0,131.0,176.0,65.0,74.0,70.0,65.0,36.0,0.0
1298,MIO_TKM,HIRE,SE,HR,13.0,29.0,22.0,11.0,63.0,19.0,22.0,14.0,26.0,2.0,3.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1299,MIO_TKM,HIRE,SE,HU,30.0,27.0,23.0,51.0,49.0,53.0,28.0,48.0,38.0,60.0,60.0,82.0,139.0,133.0,66.0,71.0,47.0,55.0,37.0,,,,,,,,,,,,,,,,,,,
1300,MIO_TKM,HIRE,SE,IE,15.0,10.0,5.0,3.0,3.0,5.0,,11.0,20.0,15.0,11.0,23.0,10.0,19.0,,35.0,29.0,41.0,6.0,7.0,10.0,,,,,,,,,,7.0,,6.0,2.0,,,,
1301,MIO_TKM,HIRE,SE,IT,133.0,1.0,27.0,9.0,,,,,,,47.0,20.0,,147.0,71.0,64.0,39.0,3.0,,,18.0,,,18.0,7.0,143.0,133.0,142.0,23.0,112.0,259.0,,,,,,,
1302,MIO_TKM,HIRE,SE,LI,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1303,MIO_TKM,HIRE,SE,LT,177.0,167.0,166.0,141.0,78.0,91.0,84.0,42.0,89.0,66.0,41.0,43.0,51.0,50.0,39.0,23.0,45.0,,,,,,,,,,,,,,,,,,,,,
1304,MIO_TKM,HIRE,SE,LU,,,1.0,,2.0,,3.0,,,,5.0,,1.0,,2.0,1.0,6.0,0.0,4.0,7.0,13.0,,0.0,0.0,0.0,5.0,4.0,,,,,,,,,,,
1305,MIO_TKM,HIRE,SE,LV,90.0,89.0,72.0,89.0,93.0,57.0,54.0,61.0,53.0,62.0,34.0,54.0,40.0,31.0,54.0,52.0,45.0,12.0,,,,,,,,,,,,,,,,,,,,
1306,MIO_TKM,HIRE,SE,NL,723.0,578.0,498.0,455.0,606.0,473.0,551.0,488.0,640.0,557.0,654.0,695.0,856.0,785.0,595.0,624.0,573.0,581.0,552.0,562.0,565.0,523.0,548.0,485.0,0.0,0.0,0.0,0.0,0.0,385.0,388.0,360.0,329.0,274.0,0.0,215.0,0.0,0.0
1307,MIO_TKM,HIRE,SE,NO,702.0,941.0,1117.0,860.0,976.0,822.0,910.0,1134.0,980.0,1018.0,871.0,1213.0,1084.0,1223.0,605.0,559.0,663.0,540.0,550.0,457.0,511.0,0.0,0.0,,,,,,,,,,,,,,,
1308,MIO_TKM,HIRE,SE,PL,1779.0,1381.0,1456.0,1241.0,1102.0,1242.0,765.0,635.0,652.0,887.0,496.0,496.0,617.0,614.0,503.0,540.0,,,,,,,,,,,,,,,,,,,,,,
1309,MIO_TKM,HIRE,SE,PT,60.0,51.0,64.0,38.0,17.0,82.0,85.0,47.0,15.0,,110.0,,45.0,24.0,135.0,14.0,65.0,30.0,72.0,81.0,19.0,0.0,18.0,3.0,,22.0,50.0,16.0,63.0,35.0,28.0,14.0,7.0,0.0,,,,
1310,MIO_TKM,HIRE,SE,RO,156.0,204.0,65.0,203.0,99.0,133.0,104.0,57.0,38.0,46.0,5.0,221.0,95.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,
1311,MIO_TKM,HIRE,SE,SI,53.0,55.0,58.0,57.0,45.0,36.0,35.0,32.0,76.0,27.0,13.0,25.0,39.0,9.0,50.0,22.0,20.0,23.0,21.0,,,,,,,,,,,,,,,,,,,
1312,MIO_TKM,HIRE,SE,SK,57.0,23.0,61.0,20.0,120.0,31.0,124.0,70.0,118.0,20.0,48.0,54.0,138.0,60.0,67.0,60.0,77.0,,,,,,,,,,,,,,,,,,,,,
1313,MIO_TKM,HIRE,SE,UK,15.0,22.0,11.0,9.0,6.0,3.0,7.0,6.0,2.0,1.0,16.0,50.0,36.0,65.0,3.0,5.0,9.0,7.0,9.0,18.0,19.0,10.0,27.0,19.0,8.0,14.0,9.0,15.0,21.0,51.0,27.0,5.0,0.0,0.0,2.0,11.0,5.0,4.0
1314,MIO_TKM,HIRE,SI,AT,27.0,56.0,31.0,33.0,57.0,45.0,67.0,68.0,55.0,59.0,82.0,69.0,97.0,84.0,62.0,68.0,52.0,55.0,53.0,54.0,74.0,25.0,27.0,26.0,32.0,,,,,,,,,,,,,
1315,MIO_TKM,HIRE,SI,BE,5.0,0.0,12.0,4.0,2.0,,,,,,2.0,,,,4.0,4.0,4.0,4.0,24.0,,3.0,3.0,,11.0,,,,,,,,,,,,,,
1316,MIO_TKM,HIRE,SI,BG,18.0,58.0,6.0,19.0,77.0,29.0,,30.0,,109.0,13.0,56.0,143.0,,,,,,,,,,,,,,,,,,,,,,,,,
1317,MIO_TKM,HIRE,SI,CZ,33.0,46.0,78.0,37.0,98.0,98.0,69.0,105.0,78.0,113.0,53.0,80.0,66.0,119.0,91.0,52.0,139.0,72.0,144.0,118.0,,,,,,,,,,,,,,,,,,
1318,MIO_TKM,HIRE,SI,DE,25.0,35.0,41.0,43.0,26.0,27.0,44.0,53.0,46.0,36.0,48.0,85.0,68.0,65.0,53.0,89.0,46.0,50.0,14.0,38.0,33.0,52.0,65.0,75.0,,,,,,,,,,,,,,
1319,MIO_TKM,HIRE,SI,DK,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,5.0,,,,,,,,,,,,,,
1320,MIO_TKM,HIRE,SI,EE,,,,10.0,7.0,,,,,,23.0,,12.0,,31.0,29.0,,,,,,,,,,,,,,,,,,,,,,
1321,MIO_TKM,HIRE,SI,EL,,,,2.0,,3.0,,,,5.0,,,,,,,,,,,,3.0,3.0,0.0,,,,,,,,,,,,,,
1322,MIO_TKM,HIRE,SI,ES,,,13.0,47.0,53.0,59.0,126.0,78.0,,,46.0,,,20.0,,45.0,19.0,52.0,17.0,12.0,42.0,,,,,,,,,,,,,,,,,
1323,MIO_TKM,HIRE,SI,FI,,,,,,,,,,,,6.0,,,,,,,2.0,,,,0.0,,,,,,,,,,,,,,,
1324,MIO_TKM,HIRE,SI,FR,,,,,,,2.0,3.0,1.0,,,8.0,,6.0,6.0,,7.0,18.0,15.0,44.0,9.0,66.0,0.0,9.0,,,,,,,,,,,,,,
1325,MIO_TKM,HIRE,SI,HR,184.0,169.0,170.0,180.0,122.0,119.0,113.0,113.0,104.0,142.0,75.0,102.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1326,MIO_TKM,HIRE,SI,HU,141.0,166.0,173.0,152.0,147.0,140.0,106.0,118.0,114.0,89.0,79.0,99.0,132.0,80.0,61.0,21.0,18.0,19.0,42.0,,,,,,,,,,,,,,,,,,,
1327,MIO_TKM,HIRE,SI,IE,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1328,MIO_TKM,HIRE,SI,IT,35.0,75.0,32.0,22.0,10.0,28.0,137.0,41.0,31.0,36.0,124.0,170.0,94.0,118.0,97.0,122.0,67.0,87.0,62.0,31.0,106.0,,,,,,,,,,,,,,,,,
1329,MIO_TKM,HIRE,SI,LI,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1330,MIO_TKM,HIRE,SI,LT,38.0,,67.0,,7.0,11.0,23.0,9.0,22.0,16.0,1.0,5.0,4.0,,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,
1331,MIO_TKM,HIRE,SI,LU,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1332,MIO_TKM,HIRE,SI,LV,63.0,39.0,2.0,13.0,30.0,,,12.0,10.0,9.0,,23.0,,,6.0,,,,,,,,,,,,,,,,,,,,,,,
1333,MIO_TKM,HIRE,SI,NL,8.0,3.0,3.0,5.0,4.0,3.0,4.0,,12.0,16.0,3.0,13.0,4.0,10.0,33.0,19.0,13.0,18.0,24.0,26.0,22.0,0.0,0.0,0.0,,,,,,,,,,,,,,
1334,MIO_TKM,HIRE,SI,NO,,,,,,,,,,,,20.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
1335,MIO_TKM,HIRE,SI,PL,668.0,451.0,193.0,299.0,162.0,223.0,190.0,142.0,92.0,145.0,79.0,50.0,87.0,74.0,49.0,23.0,,,,,,,,,,,,,,,,,,,,,,
1336,MIO_TKM,HIRE,SI,PT,15.0,,8.0,,,,,,,11.0,,,,17.0,23.0,31.0,,,,,,,,3.0,,,,,,,,,,,,,,
1337,MIO_TKM,HIRE,SI,RO,43.0,64.0,139.0,66.0,60.0,49.0,69.0,33.0,55.0,16.0,26.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1338,MIO_TKM,HIRE,SI,SE,,,,,,,,,,1.0,,2.0,1.0,2.0,5.0,,,,,,1.0,4.0,5.0,1.0,5.0,,,,,,,,,,,,,
1339,MIO_TKM,HIRE,SI,SK,81.0,102.0,30.0,133.0,63.0,44.0,53.0,67.0,68.0,66.0,61.0,48.0,64.0,29.0,60.0,76.0,56.0,,,,,,,,,,,,,,,,,,,,,
1340,MIO_TKM,HIRE,SI,UK,,3.0,,,,1.0,0.0,,1.0,0.0,3.0,1.0,0.0,,0.0,,,,31.0,18.0,2.0,,,,,,,,,,,,,,,,,
1341,MIO_TKM,HIRE,SK,AT,33.0,38.0,36.0,26.0,33.0,38.0,36.0,18.0,41.0,30.0,47.0,53.0,44.0,36.0,32.0,34.0,44.0,41.0,37.0,22.0,18.0,8.0,8.0,8.0,10.0,,,,,,,,,,,,,
1342,MIO_TKM,HIRE,SK,BE,,,,,4.0,,,,,4.0,3.0,7.0,4.0,5.0,8.0,3.0,10.0,3.0,2.0,,3.0,,,,,,,,,,,,,,,,,
1343,MIO_TKM,HIRE,SK,BG,28.0,11.0,9.0,,18.0,6.0,18.0,23.0,25.0,14.0,,,9.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,
1344,MIO_TKM,HIRE,SK,CY,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1345,MIO_TKM,HIRE,SK,CZ,631.0,698.0,801.0,850.0,966.0,731.0,753.0,780.0,754.0,729.0,608.0,729.0,683.0,608.0,481.0,432.0,691.0,463.0,455.0,425.0,,,,,,,,,,,,,,,,,,
1346,MIO_TKM,HIRE,SK,DE,59.0,79.0,90.0,48.0,50.0,42.0,65.0,75.0,59.0,73.0,49.0,97.0,181.0,108.0,63.0,80.0,107.0,123.0,72.0,150.0,145.0,0.0,85.0,50.0,31.0,0.0,,,,,,,,,,,,
1347,MIO_TKM,HIRE,SK,DK,,,,,,,0.0,1.0,,1.0,,14.0,,,,20.0,5.0,3.0,6.0,,7.0,5.0,,3.0,,,,,,,,,,,,,,
1348,MIO_TKM,HIRE,SK,EE,,10.0,,,8.0,16.0,,3.0,,21.0,7.0,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,
1349,MIO_TKM,HIRE,SK,EL,39.0,37.0,,9.0,8.0,,7.0,9.0,64.0,57.0,81.0,,40.0,40.0,8.0,25.0,,,,,,14.0,17.0,0.0,,,,,,,,,,,,,,
1350,MIO_TKM,HIRE,SK,ES,45.0,54.0,62.0,48.0,57.0,34.0,56.0,62.0,24.0,89.0,,27.0,23.0,65.0,,73.0,24.0,6.0,,,3.0,,,,,,,,,,,,,,,,,
1351,MIO_TKM,HIRE,SK,FI,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,
1352,MIO_TKM,HIRE,SK,FR,,,3.0,,,,,,,18.0,2.0,18.0,7.0,,,,,4.0,5.0,11.0,13.0,24.0,,6.0,,,,,,,,,,,,,,
1353,MIO_TKM,HIRE,SK,HR,21.0,41.0,29.0,39.0,10.0,13.0,13.0,7.0,15.0,9.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1354,MIO_TKM,HIRE,SK,HU,243.0,194.0,276.0,198.0,201.0,149.0,205.0,217.0,247.0,129.0,143.0,213.0,87.0,47.0,76.0,27.0,17.0,24.0,27.0,,,,,,,,,,,,,,,,,,,
1355,MIO_TKM,HIRE,SK,IE,,,,,,,,,5.0,8.0,,13.0,,,,4.0,12.0,,14.0,,,,,,,,,,,,,,,,,,,
1356,MIO_TKM,HIRE,SK,IT,10.0,,16.0,7.0,,,25.0,33.0,,24.0,,10.0,63.0,33.0,31.0,64.0,26.0,37.0,14.0,40.0,77.0,,,,,,,,,,,,,,,,,
1357,MIO_TKM,HIRE,SK,LT,28.0,63.0,30.0,54.0,34.0,25.0,12.0,16.0,13.0,0.0,12.0,16.0,13.0,12.0,17.0,26.0,9.0,,,,,,,,,,,,,,,,,,,,,
1358,MIO_TKM,HIRE,SK,LU,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1359,MIO_TKM,HIRE,SK,LV,,36.0,4.0,19.0,9.0,,26.0,14.0,5.0,8.0,7.0,18.0,20.0,17.0,,5.0,5.0,14.0,,,,,,,,,,,,,,,,,,,,
1360,MIO_TKM,HIRE,SK,NL,7.0,7.0,20.0,,,8.0,7.0,2.0,2.0,9.0,,8.0,4.0,4.0,,14.0,23.0,22.0,19.0,11.0,16.0,0.0,0.0,0.0,,,,,,,,,,,,,,
1361,MIO_TKM,HIRE,SK,NO,,,,,,,7.0,,,,1.0,,4.0,,7.0,,8.0,,3.0,7.0,,,,,,,,,,,,,,,,,,
1362,MIO_TKM,HIRE,SK,PL,1731.0,1442.0,1415.0,1143.0,987.0,1131.0,1052.0,871.0,785.0,707.0,548.0,404.0,265.0,273.0,201.0,112.0,,,,,,,,,,,,,,,,,,,,,,
1363,MIO_TKM,HIRE,SK,PT,30.0,48.0,17.0,75.0,3.0,,,67.0,9.0,,,,,,,,,,,,,1.0,,3.0,,,,,,,,,,,,,,
1364,MIO_TKM,HIRE,SK,RO,126.0,119.0,147.0,108.0,141.0,67.0,45.0,39.0,33.0,8.0,8.0,7.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
1365,MIO_TKM,HIRE,SK,SE,,,,,,,,,1.0,1.0,,0.0,2.0,1.0,3.0,2.0,4.0,,,7.0,1.0,0.0,1.0,3.0,3.0,,,,,,,,,,,,,
1366,MIO_TKM,HIRE,SK,SI,65.0,128.0,69.0,66.0,110.0,62.0,67.0,73.0,85.0,93.0,69.0,48.0,53.0,10.0,30.0,3.0,5.0,7.0,5.0,,,,,,,,,,,,,,,,,,,
1367,MIO_TKM,HIRE,SK,UK,13.0,,,,,,,1.0,4.0,3.0,0.0,7.0,3.0,,,3.0,0.0,1.0,1.0,7.0,9.0,,,,,,,,,,,,,,,,,
1368,MIO_TKM,HIRE,SL,EL,,,,,,,,,,,,,13.0,2.0,6.0,,6.0,,,,,,,,,,,,,,,,,,,,,
1369,MIO_TKM,HIRE,SL,IT,,,,,,,,,,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1370,MIO_TKM,HIRE,SL,LV,,,,,,,,,,,,,,,,11.0,6.0,23.0,,,,,,,,,,,,,,,,,,,,
1371,MIO_TKM,HIRE,SM,CZ,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1372,MIO_TKM,HIRE,SM,EL,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1373,MIO_TKM,HIRE,SM,ES,,,,,8.0,,,16.0,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,
1374,MIO_TKM,HIRE,SM,FR,,,,,,,,,,,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1375,MIO_TKM,HIRE,SM,HR,,8.0,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1376,MIO_TKM,HIRE,SM,HU,,,,,,,,,2.0,,1.0,,3.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
1377,MIO_TKM,HIRE,SM,IT,121.0,89.0,91.0,82.0,90.0,80.0,79.0,116.0,202.0,258.0,182.0,66.0,84.0,259.0,202.0,145.0,86.0,106.0,198.0,111.0,32.0,,,,,,,,,,,,,,,,,
1378,MIO_TKM,HIRE,SM,NL,,,1.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,
1379,MIO_TKM,HIRE,SM,PT,,,,,,,,,,,,,,,,35.0,64.0,,,,,,,,,,,,,,,,,,,,,
1380,MIO_TKM,HIRE,SM,SI,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1381,MIO_TKM,HIRE,SY,BG,,,,,,,,,,,,11.0,,12.0,,,,,,,,,,,,,,,,,,,,,,,,
1382,MIO_TKM,HIRE,SY,EL,,,,,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1383,MIO_TKM,HIRE,SY,NL,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
1384,MIO_TKM,HIRE,TJ,LT,,,51.0,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1385,MIO_TKM,HIRE,TJ,NL,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
1386,MIO_TKM,HIRE,TM,LT,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1387,MIO_TKM,HIRE,TM,NL,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
1388,MIO_TKM,HIRE,TN,BE,,,,,,,,,,,,,,,,13.0,31.0,,,,,,,,,,,,,,,,,,,,,
1389,MIO_TKM,HIRE,TN,FR,,,,,4.0,,,9.0,,,,,,,,,,0.0,,,6.0,,,,,,,,,,,,,,,,,
1390,MIO_TKM,HIRE,TN,HU,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
1391,MIO_TKM,HIRE,TN,IE,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1392,MIO_TKM,HIRE,TN,IT,,,27.0,,,,,,,,,,7.0,,,,,,,11.0,,,,,,,,,,,,,,,,,,
1393,MIO_TKM,HIRE,TN,NL,,,,,,,,,,,,,,,,,0.0,,5.0,1.0,4.0,,,,,,,,,,,,,,,,,
1394,MIO_TKM,HIRE,TR,AT,,2.0,,,,,21.0,1.0,15.0,3.0,4.0,,7.0,5.0,11.0,27.0,12.0,23.0,18.0,24.0,24.0,2.0,2.0,3.0,2.0,,,,,,,,,,,,,
1395,MIO_TKM,HIRE,TR,BE,,,,,4.0,,,,,0.0,5.0,1.0,,6.0,8.0,9.0,4.0,7.0,,11.0,,,,,,,,,,,,,,,,,,
1396,MIO_TKM,HIRE,TR,BG,403.0,494.0,449.0,294.0,504.0,447.0,399.0,464.0,429.0,187.0,143.0,139.0,113.0,267.0,,,,,,,,,,,,,,,,,,,,,,,,
1397,MIO_TKM,HIRE,TR,CZ,33.0,208.0,164.0,69.0,328.0,144.0,91.0,46.0,66.0,63.0,63.0,61.0,69.0,24.0,73.0,77.0,55.0,208.0,,,,,,,,,,,,,,,,,,,,
1398,MIO_TKM,HIRE,TR,DE,64.0,50.0,69.0,69.0,177.0,103.0,174.0,92.0,152.0,89.0,65.0,61.0,100.0,205.0,167.0,184.0,225.0,232.0,176.0,232.0,166.0,295.0,118.0,250.0,412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1399,MIO_TKM,HIRE,TR,DK,5.0,,,6.0,,5.0,,,11.0,,,,,,,21.0,6.0,34.0,6.0,9.0,4.0,36.0,31.0,,26.0,12.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1400,MIO_TKM,HIRE,TR,EL,120.0,87.0,94.0,27.0,35.0,14.0,2.0,6.0,14.0,,4.0,,2.0,,,0.0,7.0,,,,,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1401,MIO_TKM,HIRE,TR,ES,,,,,,,31.0,87.0,,27.0,36.0,,,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,,,,
1402,MIO_TKM,HIRE,TR,EU15,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0,130.0,,,,,,,,,,
